ano,nome,codigo,disciplina,nota,situacao
2010,Luciana Felipe,,REINTEGRAÇÃO,,
2010,Luciana Felipe,OCRQ3517,Storytelling Visual,6.25,APROVADO
2010,Luciana Felipe,RJGL2456,Design Colaborativo,,REPROVADO POR FALTA
2010,Luciana Felipe,QBWW6998,Computacao Grafica,8.25,APROVADO POR MÉDIA
2010,Luciana Felipe,UFMQ0127,Design para Longevidade,4.0,REPROVADO
2010,Luciana Felipe,MKUB0718,Design de Mobiliario,,APROVADO POR FREQÜÊNCIA
2010,Luciana Felipe,BKII1063,Design de Visualizacao de Informacoes,,REPROVADO POR FALTA
2010,Luciana Felipe,RJYZ5864,Identidade Visual,9.0,APROVADO POR MÉDIA
2011,Luciana Felipe,RJGL2456,Design Colaborativo,3.08,REPROVADO
2011,Luciana Felipe,UFMQ0127,Design para Longevidade,,REPROVADO POR FALTA
2011,Luciana Felipe,TPYC6338,Design Thinking,6.5,APROVADO
2011,Luciana Felipe,BKII1063,Design de Visualizacao de Informacoes,1.88,REPROVADO
2011,Luciana Felipe,MXMO8868,Cultura Visual,9.5,APROVADO POR MÉDIA
2011,Luciana Felipe,BLDG0260,Design de Joias,7.55,APROVADO POR MÉDIA
2011,Luciana Felipe,AAZN5771,Ergonomia,7.5,APROVADO POR MÉDIA
2011,Luciana Felipe,COOQ5695,Design de Interacao em Tempo Real,7.1,APROVADO POR MÉDIA
2011,Luciana Felipe,BMDH7993,Design de Apresentacoes,7.0,APROVADO POR MÉDIA
2011,Luciana Felipe,JGDZ1333,Gamificacao,8.75,APROVADO POR MÉDIA
2011,Luciana Felipe,BKII1063,Design de Visualizacao de Informacoes,,REPROVADO POR FALTA
2011,Luciana Felipe,KAWV5083,Branding,6.7,APROVADO
2012,Luciana Felipe,LERH6635,Design de Produto,,REPROVADO POR FALTA
2012,Luciana Felipe,,DESVINCULADO,,
2005,Gabriel Bruno,OCRQ3517,Storytelling Visual,9.15,APROVADO POR MÉDIA
2005,Gabriel Bruno,RJGL2456,Design Colaborativo,8.15,APROVADO POR MÉDIA
2005,Gabriel Bruno,QBWW6998,Computacao Grafica,8.0,APROVADO POR MÉDIA
2005,Gabriel Bruno,UFMQ0127,Design para Longevidade,6.0,APROVADO
2005,Gabriel Bruno,MKUB0718,Design de Mobiliario,,APROVADO POR FREQÜÊNCIA
2005,Gabriel Bruno,BKII1063,Design de Visualizacao de Informacoes,7.1,APROVADO POR MÉDIA
2005,Gabriel Bruno,RJYZ5864,Identidade Visual,7.25,APROVADO POR MÉDIA
2006,Gabriel Bruno,DOMK5241,Design de Aprendizado,8.0,APROVADO POR MÉDIA
2006,Gabriel Bruno,ZULH9584,Projeto Integrado,8.8,APROVADO POR MÉDIA
2006,Gabriel Bruno,WPUV3332,Design de Tecnologia Vestivel (Wearable),8.5,APROVADO POR MÉDIA
2006,Gabriel Bruno,NRYN3294,Design de Interfaces Neuromorficas,7.88,APROVADO
2006,Gabriel Bruno,NRCI1107,Design de Experiencia em Museus,8.0,APROVADO POR MÉDIA
2006,Gabriel Bruno,AAZN5771,Ergonomia,7.3,APROVADO POR MÉDIA
2006,Gabriel Bruno,JJNT2088,Manipulacao de Imagem,7.5,APROVADO POR MÉDIA
2006,Gabriel Bruno,JGDZ1333,Gamificacao,8.75,APROVADO POR MÉDIA
2006,Gabriel Bruno,TSYB3211,Impressao 3D,8.0,APROVADO POR MÉDIA
2006,Gabriel Bruno,VOQA5582,Tipografia,7.85,APROVADO POR MÉDIA
2006,Gabriel Bruno,BLDG0260,Design de Joias,9.85,APROVADO POR MÉDIA
2006,Gabriel Bruno,FZLO1427,Marketing de Produto,7.5,APROVADO POR MÉDIA
2006,Gabriel Bruno,KAWV5083,Branding,9.0,APROVADO POR MÉDIA
2007,Gabriel Bruno,NGVU3526,Ecodesign,9.0,APROVADO POR MÉDIA
2007,Gabriel Bruno,COOQ5695,Design de Interacao em Tempo Real,8.45,APROVADO POR MÉDIA
2007,Gabriel Bruno,VFBH8799,Design Cibernetico,7.0,APROVADO POR MÉDIA
2007,Gabriel Bruno,UCTK5222,Design de Realidade Aumentada (AR) e Virtual (VR),6.47,APROVADO
2007,Gabriel Bruno,JVFQ7338,Design de Interacao Cultural,9.5,APROVADO POR MÉDIA
2007,Gabriel Bruno,QVGO0107,Prototipagem em Papel,9.0,APROVADO POR MÉDIA
2007,Gabriel Bruno,LERH6635,Design de Produto,9.25,APROVADO POR MÉDIA
2007,Gabriel Bruno,MAEY1044,Design Computacional,8.5,APROVADO POR MÉDIA
2007,Gabriel Bruno,SATJ7970,Design de Narrativa Espacial,7.5,APROVADO POR MÉDIA
2007,Gabriel Bruno,TPYC6338,Design Thinking,7.0,APROVADO POR MÉDIA
2007,Gabriel Bruno,IENT5068,Design Experimental,7.25,APROVADO POR MÉDIA
2007,Gabriel Bruno,KZBU0327,Design de Interacao Corporal,7.0,APROVADO POR MÉDIA
2007,Gabriel Bruno,RRME1020,Design Parametrico,8.25,APROVADO POR MÉDIA
2008,Gabriel Bruno,LLKP8902,Design Digital,8.0,APROVADO
2008,Gabriel Bruno,DZNQ4989,Design Cenico,7.25,APROVADO POR MÉDIA
2008,Gabriel Bruno,MXMO8868,Cultura Visual,8.75,APROVADO POR MÉDIA
2008,Gabriel Bruno,XERB6119,Gestao de Marcas,7.7,APROVADO POR MÉDIA
2008,Gabriel Bruno,UXMU2899,Interacao Tangivel,,APROVADO POR FREQÜÊNCIA
2008,Gabriel Bruno,AOXV5438,Design de Espacos Virtuais,7.0,APROVADO POR MÉDIA
2008,Gabriel Bruno,TRQX5862,Etica em Design,7.75,APROVADO POR MÉDIA
2008,Gabriel Bruno,VNBQ5535,Design de Moda,,CANCELADO COM ONUS
2008,Gabriel Bruno,BMDH7993,Design de Apresentacoes,7.25,APROVADO POR MÉDIA
2008,Gabriel Bruno,RVMF0745,Design Biomimetico,10.0,APROVADO POR MÉDIA
2008,Gabriel Bruno,TWIP0018,Teoria da Cor,6.75,APROVADO
2008,Gabriel Bruno,RMDE3651,Teoria do Design,8.75,APROVADO POR MÉDIA
2008,Gabriel Bruno,WWGS2880,Design de Realidade Hibrida,7.0,APROVADO POR MÉDIA
ANO,Gabriel Bruno,CÓDIGO,DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2008,Gabriel Bruno,DQUN5124,Comunicacao Visual,9.5,APROVADO POR MÉDIA
2008,Gabriel Bruno,VMGY1151,Design de Interacao Tangivel,8.5,APROVADO POR MÉDIA
2008,Gabriel Bruno,LSHL3127,Design de Redes Sociais,9.2,APROVADO POR MÉDIA
2009,Gabriel Bruno,TOZF3011,SemiÃ³tica,9.0,APROVADO POR MÉDIA
2009,Gabriel Bruno,NVRL4030,Materiais e Processos,8.0,APROVADO POR MÉDIA
2009,Gabriel Bruno,PBCQ5148,Design de Impressao e Publicacao,9.65,APROVADO POR MÉDIA
2009,Gabriel Bruno,VNBQ5535,Design de Moda,8.8,APROVADO POR MÉDIA
2009,Gabriel Bruno,XYOT5349,Tecnicas de Iluminacao,10.0,APROVADO POR MÉDIA
2009,Gabriel Bruno,,INTEGRALIZADO,,
2009,Gabriel Bruno,,FORMADO,,
2010,Sofia Alice,OCRQ3517,Storytelling Visual,8.0,APROVADO POR MÉDIA
2010,Sofia Alice,RJGL2456,Design Colaborativo,2.25,REPROVADO
2010,Sofia Alice,QBWW6998,Computacao Grafica,9.75,APROVADO POR MÉDIA
2010,Sofia Alice,UFMQ0127,Design para Longevidade,8.5,APROVADO POR MÉDIA
2010,Sofia Alice,MKUB0718,Design de Mobiliario,,APROVADO POR FREQÜÊNCIA
2010,Sofia Alice,BKII1063,Design de Visualizacao de Informacoes,,REPROVADO POR FALTA
2010,Sofia Alice,RJYZ5864,Identidade Visual,9.65,APROVADO POR MÉDIA
2010,Sofia Alice,,DESLIGAMENTO,,
2007,Felipe Eduardo,OCRQ3517,Storytelling Visual,,REPROVADO POR FALTA
2007,Felipe Eduardo,RJGL2456,Design Colaborativo,,REPROVADO POR FALTA
2007,Felipe Eduardo,QBWW6998,Computacao Grafica,,REPROVADO POR FALTA
2007,Felipe Eduardo,UFMQ0127,Design para Longevidade,,REPROVADO POR FALTA
2007,Felipe Eduardo,MKUB0718,Design de Mobiliario,,REPROVADO POR FALTA
2007,Felipe Eduardo,BKII1063,Design de Visualizacao de Informacoes,,REPROVADO POR FALTA
2007,Felipe Eduardo,RJYZ5864,Identidade Visual,,REPROVADO POR FALTA
2007,Felipe Eduardo,,DESVINCULADO,,
2006,Laura Emilly,OCRQ3517,Storytelling Visual,7.5,APROVADO POR MÉDIA
2006,Laura Emilly,RJGL2456,Design Colaborativo,8.4,APROVADO POR MÉDIA
2006,Laura Emilly,QBWW6998,Computacao Grafica,8.3,APROVADO POR MÉDIA
2006,Laura Emilly,UFMQ0127,Design para Longevidade,9.0,APROVADO POR MÉDIA
2006,Laura Emilly,MKUB0718,Design de Mobiliario,9.4,APROVADO POR MÉDIA
2006,Laura Emilly,BKII1063,Design de Visualizacao de Informacoes,9.25,APROVADO POR MÉDIA
2006,Laura Emilly,RJYZ5864,Identidade Visual,,APROVADO POR FREQÜÊNCIA
2006,Laura Emilly,DOMK5241,Design de Aprendizado,7.5,APROVADO POR MÉDIA
2006,Laura Emilly,ZULH9584,Projeto Integrado,8.75,APROVADO POR MÉDIA
2006,Laura Emilly,WPUV3332,Design de Tecnologia Vestivel (Wearable),9.5,APROVADO POR MÉDIA
2006,Laura Emilly,NRYN3294,Design de Interfaces Neuromorficas,8.2,APROVADO POR MÉDIA
2006,Laura Emilly,NRCI1107,Design de Experiencia em Museus,8.6,APROVADO POR MÉDIA
2006,Laura Emilly,AAZN5771,Ergonomia,9.75,APROVADO POR MÉDIA
2007,Laura Emilly,JJNT2088,Manipulacao de Imagem,9.0,APROVADO POR MÉDIA
2007,Laura Emilly,JGDZ1333,Gamificacao,9.35,APROVADO POR MÉDIA
2007,Laura Emilly,TSYB3211,Impressao 3D,9.25,APROVADO POR MÉDIA
2007,Laura Emilly,VOQA5582,Tipografia,7.45,APROVADO POR MÉDIA
2007,Laura Emilly,BLDG0260,Design de Joias,10.0,APROVADO POR MÉDIA
2007,Laura Emilly,FZLO1427,Marketing de Produto,9.5,APROVADO POR MÉDIA
2007,Laura Emilly,KAWV5083,Branding,9.25,APROVADO POR MÉDIA
2007,Laura Emilly,NGVU3526,Ecodesign,8.85,APROVADO POR MÉDIA
2007,Laura Emilly,COOQ5695,Design de Interacao em Tempo Real,8.1,APROVADO POR MÉDIA
2007,Laura Emilly,VFBH8799,Design Cibernetico,8.5,APROVADO POR MÉDIA
2007,Laura Emilly,UCTK5222,Design de Realidade Aumentada (AR) e Virtual (VR),7.7,APROVADO POR MÉDIA
2007,Laura Emilly,JVFQ7338,Design de Interacao Cultural,9.75,APROVADO POR MÉDIA
2007,Laura Emilly,TPYC6338,Design Thinking,8.75,APROVADO POR MÉDIA
2007,Laura Emilly,QVGO0107,Prototipagem em Papel,8.9,APROVADO POR MÉDIA
2007,Laura Emilly,LERH6635,Design de Produto,8.75,APROVADO POR MÉDIA
2008,Laura Emilly,MAEY1044,Design Computacional,9.5,APROVADO POR MÉDIA
2008,Laura Emilly,SATJ7970,Design de Narrativa Espacial,8.4,APROVADO POR MÉDIA
2008,Laura Emilly,IENT5068,Design Experimental,7.0,APROVADO POR MÉDIA
2008,Laura Emilly,KZBU0327,Design de Interacao Corporal,9.0,APROVADO POR MÉDIA
2008,Laura Emilly,AOXV5438,Design de Espacos Virtuais,8.35,APROVADO POR MÉDIA
2008,Laura Emilly,RRME1020,Design Parametrico,8.7,APROVADO POR MÉDIA
2008,Laura Emilly,RVMF0745,Design Biomimetico,8.0,APROVADO POR MÉDIA
2008,Laura Emilly,LLKP8902,Design Digital,7.5,APROVADO POR MÉDIA
2008,Laura Emilly,DZNQ4989,Design Cenico,7.75,APROVADO POR MÉDIA
2008,Laura Emilly,MXMO8868,Cultura Visual,10.0,APROVADO POR MÉDIA
2008,Laura Emilly,XERB6119,Gestao de Marcas,9.25,APROVADO POR MÉDIA
2008,Laura Emilly,UXMU2899,Interacao Tangivel,,APROVADO POR FREQÜÊNCIA
2008,Laura Emilly,TRQX5862,Etica em Design,8.25,APROVADO POR MÉDIA
2009,Laura Emilly,BMDH7993,Design de Apresentacoes,7.5,APROVADO POR MÉDIA
2009,Laura Emilly,TWIP0018,Teoria da Cor,8.75,APROVADO POR MÉDIA
2009,Laura Emilly,RMDE3651,Teoria do Design,8.25,APROVADO POR MÉDIA
2009,Laura Emilly,DQUN5124,Comunicacao Visual,9.5,APROVADO POR MÉDIA
2009,Laura Emilly,NVRL4030,Materiais e Processos,9.0,APROVADO POR MÉDIA
ANO,Laura Emilly,CÓDIGO,DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2009,Laura Emilly,LSHL3127,Design de Redes Sociais,9.48,APROVADO POR MÉDIA
2009,Laura Emilly,TOZF3011,SemiÃ³tica,9.0,APROVADO POR MÉDIA
2009,Laura Emilly,HQDD9963,Design Sonoro,7.75,APROVADO POR MÉDIA
2009,Laura Emilly,HILN2052,Design de Impacto Social,6.5,APROVADO
2009,Laura Emilly,PPDN7220,Modelagem 3D,8.6,APROVADO POR MÉDIA
2009,Laura Emilly,VMGY1151,Design de Interacao Tangivel,9.45,APROVADO POR MÉDIA
2009,Laura Emilly,XYOT5349,Tecnicas de Iluminacao,10.0,APROVADO POR MÉDIA
2009,Laura Emilly,,INTEGRALIZADO,,
2009,Laura Emilly,,FORMADO,,
2018,Lorena Rodrigo,OCRQ3517,"Storytelling Visual
DOCENTE(S): Maria Santos",7.25,APROVADO POR MÉDIA
2018,Lorena Rodrigo,RJGL2456,"Design Colaborativo
DOCENTE(S): Fernanda Lima",2.0,REPROVADO
2018,Lorena Rodrigo,QBWW6998,"Computacao Grafica
DOCENTE(S): Marcos Ferreira",7.5,APROVADO POR MÉDIA
2018,Lorena Rodrigo,UFMQ0127,"Design para Longevidade
DOCENTE(S): Marcos Ferreira",2.76,REPROVADO
2018,Lorena Rodrigo,MKUB0718,"Design de Mobiliario
DOCENTE(S): Fernanda Lima",9.2,APROVADO POR MÉDIA
2018,Lorena Rodrigo,BKII1063,"Design de Visualizacao de Informacoes
DOCENTE(S): Andre Almeida",1.76,REPROVADO
2018,Lorena Rodrigo,RJYZ5864,"Identidade Visual
DOCENTE(S): Joao Silva",7.4,APROVADO POR MÉDIA
2018,Lorena Rodrigo,MXMO8868,"Cultura Visual
DOCENTE(S): Patricia Nunes",,REPROVADO POR FALTA
2018,Lorena Rodrigo,RMDE3651,"Teoria do Design
DOCENTE(S): Marcos Ferreira",,REPROVADO POR FALTA
2018,Lorena Rodrigo,AAZN5771,"Ergonomia
DOCENTE(S): Pedro Oliveira",,REPROVADO POR FALTA
2018,Lorena Rodrigo,UXMU2899,"Interacao Tangivel
DOCENTE(S): Gustavo Martins",,REPROVADO POR FALTA
2019,Lorena Rodrigo,,DESVINCULADO,,
2005,Matheus Mauricio,OCRQ3517,Storytelling Visual,7.7,APROVADO POR MÉDIA
2005,Matheus Mauricio,RJGL2456,Design Colaborativo,7.15,APROVADO POR MÉDIA
2005,Matheus Mauricio,QBWW6998,Computacao Grafica,10.0,APROVADO POR MÉDIA
2005,Matheus Mauricio,UFMQ0127,Design para Longevidade,7.0,APROVADO
2005,Matheus Mauricio,MKUB0718,Design de Mobiliario,9.0,APROVADO POR MÉDIA
2005,Matheus Mauricio,BKII1063,Design de Visualizacao de Informacoes,7.0,APROVADO POR MÉDIA
2005,Matheus Mauricio,RJYZ5864,Identidade Visual,,APROVADO POR FREQÜÊNCIA
2005,Matheus Mauricio,DOMK5241,Design de Aprendizado,7.25,APROVADO POR MÉDIA
2005,Matheus Mauricio,ZULH9584,Projeto Integrado,7.3,APROVADO POR MÉDIA
2005,Matheus Mauricio,WPUV3332,Design de Tecnologia Vestivel (Wearable),7.6,APROVADO POR MÉDIA
2005,Matheus Mauricio,NRYN3294,Design de Interfaces Neuromorficas,3.25,REPROVADO
2005,Matheus Mauricio,NRCI1107,Design de Experiencia em Museus,9.25,APROVADO POR MÉDIA
2005,Matheus Mauricio,AAZN5771,Ergonomia,5.38,APROVADO
2006,Matheus Mauricio,JGDZ1333,Gamificacao,8.5,APROVADO POR MÉDIA
2006,Matheus Mauricio,NRYN3294,Design de Interfaces Neuromorficas,1.0,REPROVADO
2006,Matheus Mauricio,BLDG0260,Design de Joias,3.63,REPROVADO
2006,Matheus Mauricio,FZLO1427,Marketing de Produto,7.0,APROVADO POR MÉDIA
2006,Matheus Mauricio,KAWV5083,Branding,7.25,APROVADO POR MÉDIA
2006,Matheus Mauricio,NGVU3526,Ecodesign,8.5,APROVADO POR MÉDIA
2006,Matheus Mauricio,NRYN3294,Design de Interfaces Neuromorficas,8.15,APROVADO POR MÉDIA
2006,Matheus Mauricio,VOQA5582,Tipografia,5.93,APROVADO
2006,Matheus Mauricio,BLDG0260,Design de Joias,9.6,APROVADO POR MÉDIA
2006,Matheus Mauricio,LERH6635,Design de Produto,7.0,APROVADO POR MÉDIA
2007,Matheus Mauricio,COOQ5695,Design de Interacao em Tempo Real,7.95,APROVADO POR MÉDIA
2007,Matheus Mauricio,JJNT2088,Manipulacao de Imagem,7.25,APROVADO POR MÉDIA
2007,Matheus Mauricio,TPYC6338,Design Thinking,7.0,APROVADO POR MÉDIA
2007,Matheus Mauricio,IENT5068,Design Experimental,8.8,APROVADO POR MÉDIA
2007,Matheus Mauricio,TSYB3211,Impressao 3D,7.0,APROVADO POR MÉDIA
2007,Matheus Mauricio,VFBH8799,Design Cibernetico,9.1,APROVADO POR MÉDIA
2007,Matheus Mauricio,UCTK5222,Design de Realidade Aumentada (AR) e Virtual (VR),9.0,APROVADO POR MÉDIA
2007,Matheus Mauricio,BMDH7993,Design de Apresentacoes,8.75,APROVADO POR MÉDIA
2007,Matheus Mauricio,JVFQ7338,Design de Interacao Cultural,7.25,APROVADO POR MÉDIA
2007,Matheus Mauricio,MXMO8868,Cultura Visual,9.05,APROVADO POR MÉDIA
2007,Matheus Mauricio,QVGO0107,Prototipagem em Papel,7.5,APROVADO POR MÉDIA
2007,Matheus Mauricio,AOXV5438,Design de Espacos Virtuais,7.15,APROVADO POR MÉDIA
2007,Matheus Mauricio,RRME1020,Design Parametrico,7.95,APROVADO POR MÉDIA
2008,Matheus Mauricio,MAEY1044,Design Computacional,9.08,APROVADO POR MÉDIA
2008,Matheus Mauricio,SATJ7970,Design de Narrativa Espacial,9.4,APROVADO POR MÉDIA
2008,Matheus Mauricio,LLKP8902,Design Digital,7.0,APROVADO POR MÉDIA
2008,Matheus Mauricio,DZNQ4989,Design Cenico,7.25,APROVADO POR MÉDIA
2008,Matheus Mauricio,PPDN7220,Modelagem 3D,,CANCELADO COM ONUS
2008,Matheus Mauricio,KZBU0327,Design de Interacao Corporal,7.1,APROVADO POR MÉDIA
2008,Matheus Mauricio,XERB6119,Gestao de Marcas,5.57,APROVADO
2008,Matheus Mauricio,UXMU2899,Interacao Tangivel,,APROVADO POR FREQÜÊNCIA
2008,Matheus Mauricio,TRQX5862,Etica em Design,8.0,APROVADO POR MÉDIA
ANO,Matheus Mauricio,CÓDIGO,DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2008,Matheus Mauricio,RVMF0745,Design Biomimetico,10.0,APROVADO POR MÉDIA
2008,Matheus Mauricio,TWIP0018,Teoria da Cor,8.5,APROVADO POR MÉDIA
2008,Matheus Mauricio,RMDE3651,Teoria do Design,7.0,APROVADO POR MÉDIA
2008,Matheus Mauricio,WWGS2880,Design de Realidade Hibrida,8.55,APROVADO POR MÉDIA
2008,Matheus Mauricio,DQUN5124,Comunicacao Visual,9.5,APROVADO POR MÉDIA
2008,Matheus Mauricio,VMGY1151,Design de Interacao Tangivel,9.5,APROVADO POR MÉDIA
2008,Matheus Mauricio,LSHL3127,Design de Redes Sociais,7.9,APROVADO POR MÉDIA
2009,Matheus Mauricio,TOZF3011,SemiÃ³tica,9.0,APROVADO POR MÉDIA
2009,Matheus Mauricio,NVRL4030,Materiais e Processos,8.0,APROVADO POR MÉDIA
2009,Matheus Mauricio,PBCQ5148,Design de Impressao e Publicacao,9.65,APROVADO POR MÉDIA
2009,Matheus Mauricio,VNBQ5535,Design de Moda,7.1,APROVADO POR MÉDIA
2009,Matheus Mauricio,XYOT5349,Tecnicas de Iluminacao,9.5,APROVADO POR MÉDIA
2009,Matheus Mauricio,,INTEGRALIZADO,,
2009,Matheus Mauricio,,FORMADO,,
2020,Vitoria Alice,OCRQ3517,"Storytelling Visual
DOCENTE(S): Maria Santos",9.5,APROVADO POR MÉDIA
2020,Vitoria Alice,RJGL2456,"Design Colaborativo
DOCENTE(S): Fernanda Lima",8.75,APROVADO POR MÉDIA
2020,Vitoria Alice,RJYZ5864,"Identidade Visual
DOCENTE(S): Joao Silva",9.0,APROVADO POR MÉDIA
2020,Vitoria Alice,QBWW6998,"Computacao Grafica
DOCENTE(S): Marcos Ferreira",7.5,APROVADO POR MÉDIA
2020,Vitoria Alice,UFMQ0127,"Design para Longevidade
DOCENTE(S): Marcos Ferreira",9.96,APROVADO POR MÉDIA
2020,Vitoria Alice,MKUB0718,"Design de Mobiliario
DOCENTE(S): Fernanda Lima",9.85,APROVADO POR MÉDIA
2020,Vitoria Alice,BKII1063,"Design de Visualizacao de Informacoes
DOCENTE(S): Andre Almeida",9.0,APROVADO POR MÉDIA
2020,Vitoria Alice,KAWV5083,"Branding
DOCENTE(S): Rafaela Gomes",7.85,APROVADO POR MÉDIA
2020,Vitoria Alice,DOMK5241,"Design de Aprendizado
DOCENTE(S): Ana Costa",5.63,APROVADO
2020,Vitoria Alice,ZULH9584,"Projeto Integrado
DOCENTE(S): Fernanda Lima",8.4,APROVADO POR MÉDIA
2020,Vitoria Alice,WPUV3332,"Design de Tecnologia Vestivel (Wearable)
DOCENTE(S): Andre Almeida",7.75,APROVADO POR MÉDIA
2020,Vitoria Alice,NRYN3294,"Design de Interfaces Neuromorficas
DOCENTE(S): Marcos Ferreira",7.0,APROVADO POR MÉDIA
2020,Vitoria Alice,NRCI1107,"Design de Experiencia em Museus
DOCENTE(S): Pedro Oliveira",8.15,APROVADO POR MÉDIA
2020,Vitoria Alice,AAZN5771,"Ergonomia
DOCENTE(S): Pedro Oliveira",7.9,APROVADO POR MÉDIA
2021,Vitoria Alice,JJNT2088,"Manipulacao de Imagem
DOCENTE(S): Diego Cardoso",7.88,APROVADO POR MÉDIA
2021,Vitoria Alice,JGDZ1333,"Gamificacao
DOCENTE(S): Luiz Pereira",8.0,APROVADO POR MÉDIA
2021,Vitoria Alice,TSYB3211,"Impressao 3D
DOCENTE(S): Marcos Ferreira",9.25,APROVADO POR MÉDIA
2021,Vitoria Alice,VOQA5582,"Tipografia
DOCENTE(S): Joao Silva",7.0,APROVADO POR MÉDIA
2021,Vitoria Alice,BLDG0260,"Design de Joias
DOCENTE(S): Gustavo Martins",9.5,APROVADO POR MÉDIA
2021,Vitoria Alice,FZLO1427,"Marketing de Produto
DOCENTE(S): Carla Souza",9.05,APROVADO POR MÉDIA
2021,Vitoria Alice,NGVU3526,"Ecodesign
DOCENTE(S): Diego Cardoso",8.25,APROVADO POR MÉDIA
2021,Vitoria Alice,COOQ5695,"Design de Interacao em Tempo Real
DOCENTE(S): Pedro Oliveira",8.0,APROVADO POR MÉDIA
2021,Vitoria Alice,VFBH8799,"Design Cibernetico
DOCENTE(S): Joao Silva",9.0,APROVADO POR MÉDIA
2021,Vitoria Alice,UCTK5222,"Design de Realidade Aumentada (AR) e Virtual (VR)
DOCENTE(S): Juliana Rodrigues",8.0,APROVADO POR MÉDIA
2021,Vitoria Alice,JVFQ7338,"Design de Interacao Cultural
DOCENTE(S): Gustavo Martins",7.0,APROVADO POR MÉDIA
2021,Vitoria Alice,QVGO0107,"Prototipagem em Papel
DOCENTE(S): Juliana Rodrigues",8.5,APROVADO POR MÉDIA
2021,Vitoria Alice,LERH6635,"Design de Produto
DOCENTE(S): Carla Souza",7.5,APROVADO POR MÉDIA
2022,Vitoria Alice,HQDD9963,"Design Sonoro
DOCENTE(S): Patricia Nunes",9.0,APROVADO POR MÉDIA
2022,Vitoria Alice,RVMF0745,"Design Biomimetico
DOCENTE(S): Carla Souza
(DOUTORADO).",,RENOVAÇÃO DE ESTÁGIO
2022,Vitoria Alice,RVMF0745,"Design Biomimetico
DOCENTE(S): Carla Souza
(DOUTORADO).",9.5,APROVADO POR MÉDIA
ANO,Vitoria Alice,CÓDIGO,DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2022,Vitoria Alice,JJLP9232,"Design de Realidade Simulada
DOCENTE(S): Larissa Vieira",10.0,APROVADO POR MÉDIA
2022,Vitoria Alice,DZNQ4989,"Design Cenico
DOCENTE(S): Ana Costa",8.0,APROVADO POR MÉDIA
2022,Vitoria Alice,MXMO8868,"Cultura Visual
DOCENTE(S): Patricia Nunes",7.75,APROVADO POR MÉDIA
2022,Vitoria Alice,XERB6119,"Gestao de Marcas
DOCENTE(S): Maria Santos",7.1,APROVADO POR MÉDIA
2022,Vitoria Alice,UXMU2899,"Interacao Tangivel
DOCENTE(S): Gustavo Martins",10.0,APROVADO POR MÉDIA
2022,Vitoria Alice,TRQX5862,"Etica em Design
DOCENTE(S): Juliana Rodrigues",9.0,APROVADO POR MÉDIA
2023,Vitoria Alice,MAEY1044,"Design Computacional
DOCENTE(S): Maria Santos",8.6,APROVADO POR MÉDIA
2023,Vitoria Alice,SATJ7970,"Design de Narrativa Espacial
DOCENTE(S): Ana Costa",10.0,APROVADO POR MÉDIA
2023,Vitoria Alice,TPYC6338,"Design Thinking
DOCENTE(S): Joao Silva",9.5,APROVADO POR MÉDIA
2023,Vitoria Alice,IENT5068,"Design Experimental
DOCENTE(S): Rafaela Gomes",8.5,APROVADO POR MÉDIA
2023,Vitoria Alice,KZBU0327,"Design de Interacao Corporal
DOCENTE(S): Fernanda Lima",8.75,APROVADO POR MÉDIA
2023,Vitoria Alice,AOXV5438,"Design de Espacos Virtuais
DOCENTE(S): Pedro Oliveira",10.0,APROVADO POR MÉDIA
2023,Vitoria Alice,RRME1020,"Design Parametrico
DOCENTE(S): Juliana Rodrigues",8.05,APROVADO POR MÉDIA
2023,Vitoria Alice,TOZF3011,SemiÃ³tica,,CURSANDO
2023,Vitoria Alice,WWGS2880,Design de Realidade Hibrida,,CURSANDO
2023,Vitoria Alice,BKYH9817,Design de Interacao Social,,CURSANDO
2023,Vitoria Alice,VMGY1151,Design de Interacao Tangivel,,CURSANDO
2023,Vitoria Alice,VNBQ5535,Design de Moda,,CURSANDO
2018,Maria Manuela,OCRQ3517,"Storytelling Visual
DOCENTE(S): Maria Santos",8.25,APROVADO POR MÉDIA
2018,Maria Manuela,RJGL2456,"Design Colaborativo
DOCENTE(S): Fernanda Lima",2.75,REPROVADO
2018,Maria Manuela,QBWW6998,"Computacao Grafica
DOCENTE(S): Marcos Ferreira",7.5,APROVADO POR MÉDIA
2018,Maria Manuela,UFMQ0127,"Design para Longevidade
DOCENTE(S): Marcos Ferreira",2.3,REPROVADO
2018,Maria Manuela,MKUB0718,"Design de Mobiliario
DOCENTE(S): Fernanda Lima",9.6,APROVADO POR MÉDIA
2018,Maria Manuela,BKII1063,"Design de Visualizacao de Informacoes
DOCENTE(S): Andre Almeida",,REPROVADO POR FALTA
2018,Maria Manuela,RJYZ5864,"Identidade Visual
DOCENTE(S): Joao Silva",7.0,APROVADO POR MÉDIA
2018,Maria Manuela,TOZF3011,"SemiÃ³tica
DOCENTE(S): Luiz Pereira",9.0,APROVADO POR MÉDIA
